0.0,0.0,2.0,soft,takeoff
0.0,3.0,2.0,soft,-
0.0,7.0,2.0,soft,-
2.5,7.0,2.0,soft,-
2.5,3.0,2.0,soft,-
0.0,3.0,2.0,soft,-
0.0,3.0,2.0,soft,-
