0.0,0.0,2.0,soft,takeoff
-2.0,2.0,2.0,soft,-
-5.0,2.0,2.0,soft,-
-5.0,6.0,2.0,soft,-
-2.0,6.0,2.0,soft,-
-2.0,2.0,2.0,soft,-
-2.0,2.0,2.0,soft,-
